23.807692307692307,55.34615384615385,6.576923076923077,20.423076923076923,14.307692307692308,21.26923076923077,10.038461538461538,24.923076923076923,12.153846153846153,13.692307692307692,4.076923076923077,2.4615384615384617,5.1923076923076925,28.060606060606062,58.24242424242424,6.515151515151516,17.03030303030303,18.575757575757574,25.696969696969695,11.636363636363637,28.606060606060606,14.515151515151516,12.818181818181818,4.909090909090909,4.787878787878788,13.636363636363637,0
20.424242424242426,52.18181818181818,6.121212121212121,20.181818181818183,9.606060606060606,15.727272727272727,9.757575757575758,20.666666666666668,9.606060606060606,15.636363636363637,7.121212121212121,3.757575757575758,5.2727272727272725,22.642857142857142,54.0,6.071428571428571,17.178571428571427,12.785714285714286,19.142857142857142,11.214285714285714,24.642857142857142,12.535714285714286,15.392857142857142,5.75,1.6071428571428572,6.785714285714286,1
25.161290322580644,57.70967741935484,5.870967741935484,17.032258064516128,15.03225806451613,22.322580645161292,10.161290322580646,25.258064516129032,10.32258064516129,11.32258064516129,7.354838709677419,3.3225806451612905,11.838709677419354,27.59375,62.25,6.75,17.0,16.21875,23.375,11.6875,25.375,16.25,11.15625,7.40625,5.15625,10.3125,0
28.096774193548388,59.354838709677416,7.451612903225806,20.258064516129032,14.129032258064516,19.903225806451612,11.225806451612904,26.580645161290324,18.193548387096776,12.451612903225806,6.32258064516129,5.870967741935484,13.903225806451612,23.35483870967742,58.67741935483871,8.774193548387096,25.774193548387096,15.225806451612904,24.096774193548388,11.161290322580646,25.419354838709676,11.35483870967742,13.806451612903226,5.354838709677419,4.064516129032258,7.32258064516129,0
26.8125,57.875,6.1875,16.5625,16.5,22.6875,13.5625,23.21875,17.09375,12.8125,7.71875,3.96875,12.125,28.428571428571427,58.42857142857143,7.964285714285714,21.25,14.714285714285714,19.785714285714285,11.035714285714286,22.75,18.357142857142858,12.571428571428571,8.357142857142858,3.2857142857142856,16.714285714285715,1
28.733333333333334,58.06666666666667,10.533333333333333,28.966666666666665,14.466666666666667,20.033333333333335,8.6,26.0,17.333333333333332,14.166666666666666,4.5,2.3333333333333335,12.0,26.78787878787879,57.21212121212121,5.878787878787879,17.333333333333332,16.818181818181817,23.151515151515152,9.424242424242424,26.333333333333332,16.151515151515152,14.696969696969697,7.818181818181818,4.151515151515151,10.818181818181818,1
18.93548387096774,50.064516129032256,5.161290322580645,18.64516129032258,12.838709677419354,19.193548387096776,8.64516129032258,25.193548387096776,9.129032258064516,17.225806451612904,4.387096774193548,2.6774193548387095,2.774193548387097,24.096774193548388,54.225806451612904,8.516129032258064,23.032258064516128,13.0,19.06451612903226,9.161290322580646,26.70967741935484,14.483870967741936,13.225806451612904,5.32258064516129,3.7096774193548385,11.225806451612904,1
25.14814814814815,60.629629629629626,8.555555555555555,24.74074074074074,15.185185185185185,20.925925925925927,8.88888888888889,26.74074074074074,14.0,13.074074074074074,5.62962962962963,3.2222222222222223,6.0,29.3125,64.03125,8.96875,23.5,15.5625,22.5,12.125,28.71875,16.25,11.625,6.59375,4.1875,12.1875,0
22.689655172413794,57.10344827586207,7.896551724137931,22.862068965517242,13.03448275862069,17.655172413793103,9.862068965517242,21.482758620689655,11.620689655172415,10.827586206896552,4.931034482758621,2.896551724137931,3.7586206896551726,25.862068965517242,59.41379310344828,9.620689655172415,27.310344827586206,13.344827586206897,18.20689655172414,9.689655172413794,24.344827586206897,13.172413793103448,9.172413793103448,4.724137931034483,2.4827586206896552,8.0,0
26.272727272727273,57.0,7.0606060606060606,19.151515151515152,15.515151515151516,23.636363636363637,11.333333333333334,28.636363636363637,12.969696969696969,12.212121212121213,4.121212121212121,4.818181818181818,13.393939393939394,25.4,56.6,7.166666666666667,22.466666666666665,17.6,23.5,9.166666666666666,23.066666666666666,12.966666666666667,12.766666666666667,6.166666666666667,2.7,5.8,1
